Ticker,close,date,high,low,month,open,volume,filename,stockyear,stockmonth,yearly_return,monthly_return,daily_return,cumulative_return,volatility,Company,Sector
BEL,139.35,2023-11-23 05:30:00,142.55,139.1,2023-11,141.85,13138745,2023-11-23_05-30-00.yaml,2023,11,0.323275862,0.101963746,-0.017624251,0.001077589,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,140.35,2023-11-24 05:30:00,142.15,137.35,2023-11,139.95,19614754,2023-11-24_05-30-00.yaml,2023,11,0.323275862,0.101963746,0.007176175,0.008261497,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,141.3,2023-11-28 05:30:00,141.8,140.4,2023-11,141.65,8595693,2023-11-28_05-30-00.yaml,2023,11,0.323275862,0.101963746,0.006768792,0.015086209,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,141.0,2023-11-29 05:30:00,142.65,140.5,2023-11,142.05,14680789,2023-11-29_05-30-00.yaml,2023,11,0.323275862,0.101963746,-0.002123142,0.012931037,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,145.9,2023-11-30 05:30:00,146.35,140.75,2023-11,141.0,27591484,2023-11-30_05-30-00.yaml,2023,11,0.323275862,0.101963746,0.034751773,0.048132186,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,147.45,2023-12-01 05:30:00,150.3,146.75,2023-12,147.95,34466616,2023-12-01_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.010623715,0.059267244,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,153.55,2023-12-04 05:30:00,157.5,151.6,2023-12,152.0,51416976,2023-12-04_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.041369956,0.103089083,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,152.0,2023-12-05 05:30:00,155.1,149.95,2023-12,153.7,29109123,2023-12-05_05-30-00.yaml,2023,12,0.323275862,0.24923703,-0.010094432,0.091954025,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,156.15,2023-12-06 05:30:00,157.15,151.85,2023-12,152.6,26688698,2023-12-06_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.027302632,0.121767244,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,160.35,2023-12-07 05:30:00,161.8,158.25,2023-12,161.8,51346222,2023-12-07_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.026897214,0.151939658,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,158.75,2023-12-08 05:30:00,162.35,157.3,2023-12,161.35,22869782,2023-12-08_05-30-00.yaml,2023,12,0.323275862,0.24923703,-0.009978173,0.140445405,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,161.25,2023-12-11 05:30:00,163.25,159.15,2023-12,159.8,22941648,2023-12-11_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.015748031,0.158405174,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,160.8,2023-12-12 05:30:00,162.8,160.0,2023-12,162.45,16306341,2023-12-12_05-30-00.yaml,2023,12,0.323275862,0.24923703,-0.002790698,0.155172415,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,162.85,2023-12-13 05:30:00,163.9,159.4,2023-12,160.2,16804086,2023-12-13_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.012748756,0.169899427,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,164.0,2023-12-14 05:30:00,164.35,162.6,2023-12,163.1,13887946,2023-12-14_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.007061713,0.178160921,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,169.05,2023-12-15 05:30:00,170.2,165.25,2023-12,166.0,39766631,2023-12-15_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.030792683,0.214439656,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,172.7,2023-12-18 05:30:00,174.35,169.45,2023-12,171.75,35901409,2023-12-18_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.021591245,0.240660921,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,173.05,2023-12-19 05:30:00,174.4,171.1,2023-12,172.9,14732129,2023-12-19_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.002026636,0.243175289,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,167.25,2023-12-20 05:30:00,176.3,166.15,2023-12,173.75,24511237,2023-12-20_05-30-00.yaml,2023,12,0.323275862,0.24923703,-0.033516325,0.201508622,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,170.65,2023-12-21 05:30:00,171.85,164.05,2023-12,165.0,22646625,2023-12-21_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.020328849,0.225933909,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,174.8,2023-12-22 05:30:00,175.25,169.4,2023-12,171.95,19640046,2023-12-22_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.024318781,0.255747127,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,181.95,2023-12-26 05:30:00,184.5,178.0,2023-12,178.0,52736391,2023-12-26_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.04090389,0.30711207,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,180.2,2023-12-27 05:30:00,184.9,179.1,2023-12,184.0,26206240,2023-12-27_05-30-00.yaml,2023,12,0.323275862,0.24923703,-0.009618027,0.29454023,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,182.7,2023-12-28 05:30:00,184.25,180.8,2023-12,181.5,20453485,2023-12-28_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.013873474,0.312500001,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,184.2,2023-12-29 05:30:00,185.2,181.1,2023-12,182.95,19305150,2023-12-29_05-30-00.yaml,2023,12,0.323275862,0.24923703,0.008210181,0.323275863,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,184.95,2024-01-01 05:30:00,187.0,184.45,2024-01,184.8,18008785,2024-01-01_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.004071661,0.328663794,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,182.15,2024-01-02 05:30:00,186.2,179.75,2024-01,186.0,22790965,2024-01-02_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.015139227,0.308548851,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,182.35,2024-01-03 05:30:00,184.7,180.6,2024-01,182.35,18738690,2024-01-03_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.001097996,0.309985633,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,186.9,2024-01-04 05:30:00,187.65,182.5,2024-01,182.5,25403124,2024-01-04_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.024952015,0.342672414,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,185.95,2024-01-05 05:30:00,188.65,184.05,2024-01,187.7,22023938,2024-01-05_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.005082932,0.335847701,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,183.6,2024-01-08 05:30:00,187.5,183.2,2024-01,186.75,11472441,2024-01-08_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.012637806,0.318965517,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,184.65,2024-01-09 05:30:00,186.7,184.2,2024-01,184.9,11550790,2024-01-09_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.005718954,0.32650862,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,185.6,2024-01-10 05:30:00,186.0,182.05,2024-01,184.4,8701594,2024-01-10_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.005144869,0.333333333,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,184.35,2024-01-11 05:30:00,187.65,183.8,2024-01,187.0,10942508,2024-01-11_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.006734914,0.324353448,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,183.5,2024-01-12 05:30:00,185.5,183.1,2024-01,185.35,8853157,2024-01-12_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.004610795,0.318247126,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,188.65,2024-01-15 05:30:00,189.9,184.1,2024-01,184.9,24570393,2024-01-15_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.028065395,0.355244252,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,186.8,2024-01-16 05:30:00,190.25,185.1,2024-01,188.9,16471601,2024-01-16_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.00980652,0.341954022,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,185.65,2024-01-17 05:30:00,188.5,183.8,2024-01,186.3,16350370,2024-01-17_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.006156317,0.333692528,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,188.2,2024-01-18 05:30:00,189.0,180.0,2024-01,185.65,24831623,2024-01-18_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.013735524,0.352011493,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,191.85,2024-01-19 05:30:00,193.7,190.0,2024-01,190.0,22303305,2024-01-19_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.019394261,0.378232757,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,193.4,2024-01-20 05:30:00,195.0,190.7,2024-01,193.0,12654436,2024-01-20_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.008079229,0.389367815,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,187.1,2024-01-23 05:30:00,195.5,184.4,2024-01,195.25,26628471,2024-01-23_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.032574974,0.344109195,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,189.25,2024-01-24 05:30:00,190.2,184.0,2024-01,186.8,14742783,2024-01-24_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.011491181,0.359554597,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,189.7,2024-01-25 05:30:00,192.0,188.3,2024-01,190.75,12592882,2024-01-25_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.002377807,0.362787355,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,190.9,2024-01-29 05:30:00,193.7,187.55,2024-01,190.0,28919512,2024-01-29_05-30-00.yaml,2024,1,0.518518519,0.005136523,0.006325778,0.371408046,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,187.9,2024-01-30 05:30:00,192.35,187.0,2024-01,192.0,20894159,2024-01-30_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.015715034,0.349856321,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,185.9,2024-01-31 05:30:00,189.1,184.85,2024-01,188.2,23757415,2024-01-31_05-30-00.yaml,2024,1,0.518518519,0.005136523,-0.01064396,0.335488505,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,183.4,2024-02-01 05:30:00,188.4,181.55,2024-02,187.7,27835431,2024-02-01_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.01344809,0.317528735,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,184.6,2024-02-02 05:30:00,187.75,183.85,2024-02,185.0,27710061,2024-02-02_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.006543075,0.326149424,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,181.55,2024-02-05 05:30:00,187.0,178.8,2024-02,187.0,23880364,2024-02-05_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.01652221,0.304238505,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,183.1,2024-02-06 05:30:00,183.55,180.7,2024-02,182.4,12134363,2024-02-06_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.008537593,0.315373563,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,181.7,2024-02-07 05:30:00,184.15,179.65,2024-02,184.15,14192151,2024-02-07_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.007646095,0.305316092,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,184.8,2024-02-08 05:30:00,187.1,181.75,2024-02,182.2,29094709,2024-02-08_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.01706109,0.327586207,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,180.65,2024-02-09 05:30:00,185.7,176.5,2024-02,185.5,21081134,2024-02-09_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.02245671,0.297772988,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,174.65,2024-02-12 05:30:00,183.1,173.65,2024-02,181.25,19640568,2024-02-12_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.033213396,0.25466954,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,176.6,2024-02-13 05:30:00,176.9,171.75,2024-02,174.75,13961795,2024-02-13_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.011165188,0.268678162,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,181.6,2024-02-14 05:30:00,182.15,175.3,2024-02,177.25,23449380,2024-02-14_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.028312571,0.304597702,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,185.95,2024-02-15 05:30:00,186.3,182.6,2024-02,183.0,17335763,2024-02-15_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.023953744,0.335847701,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,188.3,2024-02-16 05:30:00,190.4,186.85,2024-02,189.0,29843059,2024-02-16_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.012637806,0.352729886,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,188.75,2024-02-19 05:30:00,192.5,188.3,2024-02,189.95,25343215,2024-02-19_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.002389804,0.355962645,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,190.65,2024-02-20 05:30:00,191.45,186.25,2024-02,189.1,17809897,2024-02-20_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.010066225,0.36961207,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,188.7,2024-02-21 05:30:00,192.55,187.0,2024-02,191.3,17870782,2024-02-21_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.010228167,0.355603449,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,194.75,2024-02-22 05:30:00,196.0,188.7,2024-02,189.75,31992371,2024-02-22_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.032061473,0.399066092,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,205.3,2024-02-23 05:30:00,207.0,195.95,2024-02,196.3,76179371,2024-02-23_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.054172015,0.474856322,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,204.25,2024-02-26 05:30:00,206.9,202.8,2024-02,205.65,27013630,2024-02-26_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.005114467,0.467313218,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,205.35,2024-02-27 05:30:00,209.0,203.1,2024-02,203.55,28877205,2024-02-27_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.005385557,0.475215517,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,205.65,2024-02-28 05:30:00,209.0,201.45,2024-02,206.2,38996363,2024-02-28_05-30-00.yaml,2024,2,0.518518519,0.118320611,0.00146092,0.477370688,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,205.1,2024-02-29 05:30:00,205.9,199.75,2024-02,205.45,24059731,2024-02-29_05-30-00.yaml,2024,2,0.518518519,0.118320611,-0.002674447,0.473419539,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,205.6,2024-03-01 05:30:00,208.05,204.8,2024-03,205.95,12949604,2024-03-01_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.002437835,0.477011493,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,206.75,2024-03-02 05:30:00,207.7,205.9,2024-03,206.0,1497553,2024-03-02_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.005593385,0.485272986,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,209.6,2024-03-04 05:30:00,212.95,206.35,2024-03,207.95,34272251,2024-03-04_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.013784764,0.505747124,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,210.75,2024-03-05 05:30:00,213.75,209.85,2024-03,211.0,24964592,2024-03-05_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.005486641,0.514008618,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,210.45,2024-03-06 05:30:00,213.45,205.6,2024-03,211.8,26236957,2024-03-06_05-30-00.yaml,2024,3,0.518518519,-0.019941634,-0.001423488,0.511853445,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,215.2,2024-03-07 05:30:00,216.8,211.15,2024-03,211.45,41484038,2024-03-07_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.022570682,0.545977008,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,212.55,2024-03-11 05:30:00,216.45,211.9,2024-03,216.45,22800967,2024-03-11_05-30-00.yaml,2024,3,0.518518519,-0.019941634,-0.012314126,0.526939653,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,204.25,2024-03-12 05:30:00,211.35,201.5,2024-03,211.0,34719550,2024-03-12_05-30-00.yaml,2024,3,0.518518519,-0.019941634,-0.039049635,0.467313216,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,190.3,2024-03-13 05:30:00,205.6,188.2,2024-03,204.1,41620003,2024-03-13_05-30-00.yaml,2024,3,0.518518519,-0.019941634,-0.068298654,0.367097699,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,195.25,2024-03-14 05:30:00,197.15,186.25,2024-03,189.0,34622781,2024-03-14_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.026011561,0.402658044,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,188.85,2024-03-15 05:30:00,196.75,179.1,2024-03,196.75,88781999,2024-03-15_05-30-00.yaml,2024,3,0.518518519,-0.019941634,-0.032778489,0.356681033,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,189.9,2024-03-18 05:30:00,192.0,187.05,2024-03,190.0,22999225,2024-03-18_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.005559968,0.364224136,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,185.4,2024-03-19 05:30:00,192.45,184.55,2024-03,190.0,27819341,2024-03-19_05-30-00.yaml,2024,3,0.518518519,-0.019941634,-0.023696682,0.33189655,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,187.45,2024-03-20 05:30:00,187.95,182.5,2024-03,186.9,16235947,2024-03-20_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.011057174,0.346623562,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,196.85,2024-03-21 05:30:00,197.5,190.0,2024-03,190.0,43152810,2024-03-21_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.050146706,0.414152298,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,197.5,2024-03-22 05:30:00,198.95,192.75,2024-03,196.5,31321524,2024-03-22_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.003302007,0.418821839,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,199.4,2024-03-26 05:30:00,200.5,195.95,2024-03,197.0,25723863,2024-03-26_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.009620253,0.432471264,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,199.45,2024-03-27 05:30:00,203.95,198.0,2024-03,200.0,37817130,2024-03-27_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.000250752,0.432830459,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,201.5,2024-03-28 05:30:00,202.45,199.0,2024-03,200.5,17425093,2024-03-28_05-30-00.yaml,2024,3,0.518518519,-0.019941634,0.010278265,0.44755747,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,211.1,2024-04-01 05:30:00,212.75,203.75,2024-04,205.0,45840349,2024-04-01_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.04764268,0.516522987,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,221.0,2024-04-02 05:30:00,222.65,212.6,2024-04,213.75,93873385,2024-04-02_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.046897205,0.587643677,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,221.5,2024-04-03 05:30:00,225.45,218.85,2024-04,221.7,47658754,2024-04-03_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.002262443,0.59123563,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,220.3,2024-04-04 05:30:00,223.9,218.25,2024-04,223.5,18279026,2024-04-04_05-30-00.yaml,2024,4,0.518518519,0.107295121,-0.005417607,0.582614941,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,224.5,2024-04-05 05:30:00,226.0,218.75,2024-04,220.35,25365958,2024-04-05_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.019064911,0.612787354,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,223.55,2024-04-08 05:30:00,225.7,222.1,2024-04,225.55,16422350,2024-04-08_05-30-00.yaml,2024,4,0.518518519,0.107295121,-0.004231626,0.605962641,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,228.15,2024-04-09 05:30:00,228.9,221.2,2024-04,224.8,29048035,2024-04-09_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.020577052,0.639008618,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,228.75,2024-04-10 05:30:00,232.85,226.5,2024-04,229.0,37218693,2024-04-10_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.002629849,0.643318963,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,233.5,2024-04-12 05:30:00,235.4,230.55,2024-04,231.3,57174716,2024-04-12_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.020765027,0.677442526,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,234.45,2024-04-15 05:30:00,238.0,226.0,2024-04,230.0,51676313,2024-04-15_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.004068522,0.684267237,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,233.45,2024-04-16 05:30:00,236.95,230.0,2024-04,232.5,32508661,2024-04-16_05-30-00.yaml,2024,4,0.518518519,0.107295121,-0.004265302,0.677083329,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,231.15,2024-04-18 05:30:00,237.4,229.2,2024-04,235.6,18623078,2024-04-18_05-30-00.yaml,2024,4,0.518518519,0.107295121,-0.009852217,0.66056034,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,233.3,2024-04-19 05:30:00,234.5,225.7,2024-04,228.55,27227241,2024-04-19_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.009301319,0.676005742,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,233.3,2024-04-22 05:30:00,236.15,232.3,2024-04,236.0,17549094,2024-04-22_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.0,0.676005742,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,234.35,2024-04-23 05:30:00,236.1,231.75,2024-04,234.25,19202860,2024-04-23_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.004500643,0.683548845,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,236.5,2024-04-24 05:30:00,239.15,234.1,2024-04,235.25,33392337,2024-04-24_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.009174312,0.698994247,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,237.6,2024-04-25 05:30:00,240.05,235.45,2024-04,236.4,16197834,2024-04-25_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.004651163,0.706896547,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,238.95,2024-04-26 05:30:00,241.65,237.9,2024-04,238.5,20473627,2024-04-26_05-30-00.yaml,2024,4,0.518518519,0.107295121,0.005681818,0.716594822,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,235.4,2024-04-29 05:30:00,240.2,234.85,2024-04,240.15,19876408,2024-04-29_05-30-00.yaml,2024,4,0.518518519,0.107295121,-0.014856665,0.691091948,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,233.75,2024-04-30 05:30:00,237.3,233.2,2024-04,236.3,14514418,2024-04-30_05-30-00.yaml,2024,4,0.518518519,0.107295121,-0.007009346,0.679238499,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,234.75,2024-05-02 05:30:00,237.4,230.75,2024-05,234.7,19171145,2024-05-02_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.004278075,0.686422408,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,234.1,2024-05-03 05:30:00,238.0,231.15,2024-05,237.1,15782582,2024-05-03_05-30-00.yaml,2024,5,0.518518519,0.260702875,-0.002768903,0.681752867,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,231.85,2024-05-06 05:30:00,235.85,230.0,2024-05,235.1,32422021,2024-05-06_05-30-00.yaml,2024,5,0.518518519,0.260702875,-0.009611277,0.665589075,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,227.4,2024-05-07 05:30:00,235.8,225.45,2024-05,232.5,26418769,2024-05-07_05-30-00.yaml,2024,5,0.518518519,0.260702875,-0.019193444,0.633620684,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,231.6,2024-05-08 05:30:00,232.65,224.6,2024-05,227.2,18952985,2024-05-08_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.018469657,0.663793098,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,226.2,2024-05-09 05:30:00,238.2,225.3,2024-05,234.5,35229412,2024-05-09_05-30-00.yaml,2024,5,0.518518519,0.260702875,-0.023316062,0.624999995,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,227.1,2024-05-10 05:30:00,228.5,223.15,2024-05,227.9,18478580,2024-05-10_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.00397878,0.631465512,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,224.75,2024-05-13 05:30:00,228.7,221.0,2024-05,228.4,32874369,2024-05-13_05-30-00.yaml,2024,5,0.518518519,0.260702875,-0.010347864,0.614583329,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,230.95,2024-05-14 05:30:00,231.9,225.75,2024-05,225.75,23191411,2024-05-14_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.027586207,0.659123559,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,232.85,2024-05-15 05:30:00,234.5,229.55,2024-05,231.8,33045920,2024-05-15_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.008226889,0.672772984,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,237.9,2024-05-16 05:30:00,240.0,227.5,2024-05,234.75,55556781,2024-05-16_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.021687782,0.70905172,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,248.2,2024-05-17 05:30:00,249.65,237.85,2024-05,241.0,82231249,2024-05-17_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.043295502,0.783045972,0.023283392,BHARAT ELECTRONICS,DEFENCE
BEL,258.8,2024-05-18 05:30:00,260.6,250.05,2024-05,251.5,23619459,2024-05-18_05-30-00.yaml,2024,5,0.518518519,0.260702875,0.042707494,0.859195398,0.023283392,BHARAT ELECTRONICS,DEFENCE
